First_Name,Last_Name,Age,School_Name,School_Address,School_ZipCode,Parents_Salary,Parents_Occupation,Weight,Size,Feet_size,Eye_color,Hair_color,Previous_year_grades,Current_year_grades
Grace,Spencer,18,School D,Street D 101,45678,1309.213,Unemployed,40.9,190.8,37,Green,Red,4.5,5.8
Thomas,Carpenter,14,School C,Street C 789,34567,27381.023,Doctor,55.3,169.8,34,Green,Brown,5.3,8.3
Brittney,Vance,3,School J,Street J 202,56789,41709.263,Doctor,42.5,125.0,41,Blue,Blonde,6.0,2.3
Michele,West,12,School I,Street I 101,23654,28551.819,Lawyer,20.4,186.2,39,Blue,Blonde,9.5,5.1
Amber,Lambert,3,School G,Street G 456,12654,4979.846,Nurse,77.3,175.7,37,Brown,Black,8.4,4.6
Bradley,Jacobs,15,School I,Street I 101,23654,398.8,Unemployed,75.7,183.5,41,Green,Blonde,4.8,7.1
Stephanie,Johnson,10,School L,Street L 101,45789,12570.524,Lawyer,47.5,147.9,40,Blue,Brown,3.6,4.9
Robert,Cruz,1,School E,Street E 202,56789,10555.552,Engineer,23.8,146.8,34,Green,Brown,4.9,8.1
Cody,Marquez,2,School G,Street G 456,12654,10832.012,Engineer,65.7,161.0,39,Green,Blonde,3.6,5.6
Allen,Conley,14,School B,Street B 456,23456,334.349,Unemployed,24.0,150.4,42,Brown,Brown,4.9,9.7
Brandon,Hill,9,School E,Street E 202,56789,761.795,Unemployed,21.4,174.9,35,Green,Black,7.9,5.2
Daniel,Johnson,16,School G,Street G 456,12654,25965.179,Lawyer,37.1,189.0,34,Brown,Brown,5.2,8.5
Gary,Nelson,12,School B,Street B 456,23456,5577.094,Nurse,78.0,165.2,38,Brown,Brown,5.8,4.6
Jason,King,0,School B,Street B 456,23456,4144.009,Nurse,74.7,195.8,37,Brown,Blonde,3.8,9.3
Beverly,Madden,5,School A,Street A 123,12345,18612.686,Lawyer,79.8,132.3,34,Blue,Black,5.6,4.3
Jennifer,Martinez,1,School A,Street A 123,12345,12722.335,Nurse,51.6,182.3,37,Green,Blonde,5.5,6.9
Tracy,Allen,16,School L,Street L 101,45789,345.338,Unemployed,48.4,142.6,38,Brown,Brown,6.8,9.8
Monica,Wilson,1,School C,Street C 789,34567,9217.505,Teacher,73.4,150.9,35,Green,Blonde,6.8,3.6
Kyle,Jones,5,School G,Street G 456,12654,666.708,Unemployed,42.9,179.1,41,Blue,Black,2.4,4.7
Rhonda,Finley,3,School I,Street I 101,23654,24879.86,Lawyer,38.2,170.0,41,Brown,Red,4.3,8.5
Mary,Wiley,10,School B,Street B 456,23456,1405.849,Unemployed,49.1,121.9,42,Blue,Blonde,5.3,4.1
Traci,Sherman,3,School H,Street H 789,67890,31970.561,Lawyer,54.7,128.3,39,Green,Blonde,8.0,2.4
Mallory,Phillips,20,School F,Street F 123,12456,12335.695,Nurse,29.5,159.8,40,Brown,Blonde,4.8,9.5
Madison,Schaefer,22,School C,Street C 789,34567,29414.644,Lawyer,66.2,164.2,34,Brown,Red,9.8,4.4
Shirley,Crawford,1,School E,Street E 202,56789,48929.302,Doctor,55.0,197.7,38,Brown,Brown,6.8,3.0
David,Jackson,3,School G,Street G 456,12654,21970.657,Lawyer,32.7,179.4,37,Green,Blonde,8.1,4.9
Tara,Johnson,26,School D,Street D 101,45678,11074.144,Lawyer,52.3,139.3,39,Green,Red,2.3,7.0
Melissa,Davis,5,School B,Street B 456,23456,34979.112,Doctor,32.9,191.7,35,Green,Brown,2.1,4.0
Carla,Parsons,22,School F,Street F 123,12456,581.833,Unemployed,48.7,139.4,34,Brown,Blonde,9.3,2.7
Cindy,Stokes,4,School F,Street F 123,12456,40798.771,Doctor,61.5,158.2,38,Blue,Brown,5.1,7.7
Anthony,Miller,15,School B,Street B 456,23456,11192.685,Lawyer,34.5,138.4,40,Brown,Blonde,6.3,5.5
Christopher,Wilcox,18,School C,Street C 789,34567,16510.419,Lawyer,50.8,125.1,35,Blue,Red,5.7,3.1
Jason,Morris,20,School F,Street F 123,12456,11471.869,Teacher,43.5,188.4,36,Blue,Red,7.4,3.2
Adam,Rowland,16,School D,Street D 101,45678,13962.658,Nurse,53.8,170.9,38,Blue,Red,9.2,9.2
Jack,Ford,12,School K,Street K 789,34667,40476.02,Doctor,60.7,133.7,35,Blue,Black,3.0,7.0
Joseph,Gonzales,6,School B,Street B 456,23456,19157.464,Engineer,20.6,197.1,40,Brown,Red,2.1,2.7
Joseph,Mills,22,School L,Street L 101,45789,677.318,Unemployed,49.0,180.8,36,Blue,Red,5.9,6.5
Jessica,Olson,25,School G,Street G 456,12654,1078.753,Unemployed,61.2,165.0,35,Green,Blonde,5.8,5.6
Kathryn,Collins,18,School H,Street H 789,67890,11231.037,Engineer,53.2,178.2,41,Green,Black,3.6,6.2
Brian,Mack,13,School J,Street J 202,56789,35177.838,Doctor,20.9,132.6,41,Green,Red,3.2,3.8
Julie,Scott,18,School I,Street I 101,23654,11413.157,Nurse,23.0,161.6,37,Blue,Red,5.1,3.9
Stacy,Washington,22,School E,Street E 202,56789,1471.184,Unemployed,28.0,123.1,41,Green,Black,5.4,8.4
Larry,Phillips,12,School H,Street H 789,67890,11401.764,Nurse,69.6,130.1,40,Brown,Brown,4.9,4.7
Benjamin,Johnson,15,School F,Street F 123,12456,1149.672,Unemployed,42.3,146.4,40,Brown,Red,3.8,8.3
Maria,Smith,4,School A,Street A 123,12345,10361.519,Lawyer,75.1,152.2,42,Blue,Black,8.5,6.9
Johnny,Obrien,2,School H,Street H 789,67890,48599.002,Doctor,51.6,100.5,36,Brown,Black,6.8,9.2
Pamela,Barton,6,School A,Street A 123,12345,38603.74,Doctor,71.4,109.5,36,Blue,Red,4.0,9.5
Kathryn,Dunn,10,School J,Street J 202,56789,5454.334,Nurse,75.2,116.0,34,Green,Brown,7.5,9.1
William,Austin,16,School E,Street E 202,56789,7637.228,Nurse,74.8,171.8,40,Brown,Red,2.3,4.7
Robert,Gutierrez,10,School D,Street D 101,45678,8134.021,Nurse,25.6,105.9,41,Brown,Blonde,8.9,8.5
Kara,Jacobs,8,School A,Street A 123,12345,27084.774,Lawyer,60.3,177.3,36,Green,Brown,8.4,3.8
Debbie,Smith,7,School L,Street L 101,45789,5100.607,Engineer,25.7,136.2,36,Blue,Red,9.0,2.9
Victor,Eaton,22,School I,Street I 101,23654,1532.332,Unemployed,59.7,127.7,38,Blue,Blonde,7.0,2.8
Carol,Patterson,8,School B,Street B 456,23456,19220.846,Doctor,62.2,115.8,35,Brown,Blonde,4.9,2.2
Robert,Wood,17,School A,Street A 123,12345,18444.362,Engineer,61.6,132.8,34,Blue,Blonde,7.6,9.3
Jessica,Lynch,1,School J,Street J 202,56789,10603.963,Engineer,74.9,118.7,38,Blue,Blonde,2.8,7.1
Ann,Mccarthy,18,School K,Street K 789,34667,16004.747,Lawyer,71.5,157.0,39,Blue,Black,2.8,6.6
David,Thomas,5,School J,Street J 202,56789,9131.947,Nurse,33.9,141.4,39,Brown,Red,3.7,9.3
Alyssa,Thomas,26,School M,Street M 202,56779,11813.489,Teacher,29.0,184.8,42,Green,Brown,4.8,5.9
Brian,Schroeder,7,School G,Street G 456,12654,9996.109,Engineer,28.9,127.2,37,Brown,Brown,9.4,7.8
Sandra,Shaw,14,School C,Street C 789,34567,19506.665,Doctor,71.2,187.6,41,Green,Brown,2.9,7.4
Casey,Thomas,0,School K,Street K 789,34667,9512.122,Teacher,59.2,187.4,34,Brown,Red,7.9,2.8
Veronica,Griffin,22,School M,Street M 202,56779,10166.072,Engineer,61.7,140.8,38,Brown,Black,6.1,5.3
Kristina,Williams,6,School D,Street D 101,45678,15279.501,Doctor,36.9,111.5,42,Green,Blonde,7.3,2.6
Rachel,Johnson,26,School L,Street L 101,45789,6788.449,Engineer,62.2,159.3,41,Green,Blonde,8.6,4.0
Susan,Rodriguez,3,School G,Street G 456,12654,17331.17,Doctor,56.2,147.3,42,Green,Blonde,9.5,4.6
Belinda,Heath,17,School I,Street I 101,23654,23560.625,Doctor,54.3,121.9,34,Green,Black,10.0,8.7
Bethany,Williamson,2,School F,Street F 123,12456,31609.79,Lawyer,63.0,138.7,39,Blue,Red,5.5,7.5
Kimberly,Yang,6,School M,Street M 202,56779,4055.998,Teacher,76.6,165.1,35,Brown,Blonde,5.3,4.5
Gary,Thompson,11,School B,Street B 456,23456,307.52,Unemployed,52.8,193.2,42,Green,Blonde,7.8,7.5
Michelle,Gomez,3,School C,Street C 789,34567,11221.602,Engineer,66.6,136.6,37,Brown,Blonde,5.1,6.9
Austin,Ruiz,21,School E,Street E 202,56789,31712.465,Lawyer,40.7,153.8,41,Blue,Blonde,9.7,9.8
Michael,Lindsey,23,School I,Street I 101,23654,9327.375,Nurse,40.2,175.3,40,Blue,Red,5.5,7.1
Rachel,Smith,15,School D,Street D 101,45678,16196.731,Lawyer,74.4,184.4,34,Blue,Brown,10.0,5.7
Natasha,Boyd,24,School F,Street F 123,12456,9993.366,Nurse,28.3,173.3,41,Brown,Red,9.5,8.1
Lisa,Pennington,17,School I,Street I 101,23654,12250.875,Engineer,30.2,151.0,39,Blue,Black,5.1,8.8
Emma,Aguirre,7,School C,Street C 789,34567,31923.233,Lawyer,63.9,111.0,41,Green,Red,4.7,4.2
Joseph,Miller,20,School B,Street B 456,23456,10726.967,Teacher,58.5,188.8,36,Blue,Brown,8.8,4.1
Megan,Reyes,6,School M,Street M 202,56779,17158.486,Engineer,23.3,169.4,34,Brown,Blonde,4.1,5.7
Brian,Sherman,3,School C,Street C 789,34567,11286.963,Nurse,73.3,174.6,34,Brown,Black,4.8,7.9
Carolyn,Reyes,20,School I,Street I 101,23654,585.135,Unemployed,31.3,125.3,36,Brown,Blonde,4.3,7.0
Derek,Rice,24,School H,Street H 789,67890,19346.646,Engineer,34.1,105.1,41,Green,Blonde,3.7,5.8
Kelsey,Little,2,School K,Street K 789,34667,6963.047,Engineer,42.5,100.6,41,Blue,Red,4.7,9.4
Mark,Thompson,3,School I,Street I 101,23654,8026.021,Engineer,24.8,105.8,35,Green,Black,7.2,2.8
Mike,Mcmahon,4,School A,Street A 123,12345,11885.089,Nurse,61.1,107.4,35,Green,Red,9.7,8.4
Mary,Smith,22,School G,Street G 456,12654,5969.742,Nurse,55.1,191.4,34,Blue,Red,5.1,7.4
Samantha,White,12,School G,Street G 456,12654,29420.1,Doctor,40.2,138.5,35,Brown,Blonde,8.8,7.1
David,Morris,25,School D,Street D 101,45678,4079.768,Nurse,60.2,108.4,36,Brown,Red,6.3,2.1
Eric,Martinez,23,School C,Street C 789,34567,31936.045,Doctor,50.9,127.8,34,Green,Brown,4.2,8.5
Nicholas,Craig,26,School I,Street I 101,23654,8286.046,Engineer,40.6,195.4,38,Blue,Black,7.2,4.3
Candace,Webb,18,School H,Street H 789,67890,26072.018,Doctor,42.5,115.6,34,Brown,Blonde,6.6,6.9
Mackenzie,Montgomery,25,School G,Street G 456,12654,11120.228,Teacher,79.4,119.6,41,Brown,Blonde,4.0,7.3
Eugene,Gonzalez,18,School J,Street J 202,56789,39421.019,Doctor,34.2,154.4,34,Green,Black,7.3,4.3
Timothy,Frye,17,School G,Street G 456,12654,29171.607,Lawyer,50.3,111.8,37,Blue,Blonde,6.0,6.3
Christian,Spence,14,School D,Street D 101,45678,8747.868,Nurse,40.2,158.6,38,Green,Red,4.7,2.8
Luke,Cox,6,School D,Street D 101,45678,7753.673,Teacher,27.4,147.7,41,Green,Brown,4.2,6.2
Miguel,Butler,24,School M,Street M 202,56779,9377.85,Nurse,67.6,152.8,39,Blue,Brown,4.2,8.5
Victoria,Kelly,23,School J,Street J 202,56789,7757.975,Nurse,60.5,141.8,42,Blue,Brown,5.1,7.4
Melvin,Pham,9,School K,Street K 789,34667,30220.421,Doctor,29.2,169.2,37,Brown,Blonde,7.4,8.0
Christopher,Miller,10,School D,Street D 101,45678,16834.814,Doctor,23.1,126.8,34,Blue,Black,9.5,8.5
Alexandra,Martinez,3,School M,Street M 202,56779,11662.529,Teacher,53.9,101.8,36,Brown,Blonde,3.2,4.9
Scott,Logan,4,School K,Street K 789,34667,28183.77,Doctor,35.5,157.8,37,Blue,Black,7.1,7.0
Ryan,Garza,26,School I,Street I 101,23654,20896.34,Doctor,72.9,107.0,37,Brown,Red,8.3,8.5
Michael,Mack,19,School C,Street C 789,34567,26250.776,Doctor,62.5,192.2,34,Green,Black,9.9,8.9
Sarah,Richards,10,School I,Street I 101,23654,11437.088,Nurse,48.4,182.5,41,Blue,Black,7.7,5.7
Steven,Scott,8,School M,Street M 202,56779,8051.281,Teacher,54.2,199.2,34,Brown,Blonde,5.3,7.8
Miranda,Palmer,3,School A,Street A 123,12345,665.573,Unemployed,27.2,116.3,42,Blue,Blonde,9.5,6.3
Robin,Villanueva,17,School G,Street G 456,12654,19115.492,Engineer,47.2,135.3,39,Green,Brown,8.5,5.0
Nicole,Ferguson,8,School C,Street C 789,34567,1260.455,Unemployed,77.4,175.4,36,Blue,Black,5.3,8.5
Natasha,Cross,12,School I,Street I 101,23654,17414.205,Doctor,54.5,172.0,37,Green,Blonde,3.6,9.0
Mario,Glenn,14,School D,Street D 101,45678,11706.468,Teacher,64.6,180.6,41,Brown,Blonde,6.8,4.9
Harold,Robertson,20,School B,Street B 456,23456,42371.667,Doctor,53.9,155.2,42,Brown,Brown,2.8,7.4
Don,Burton,11,School D,Street D 101,45678,25453.891,Lawyer,24.3,136.2,34,Blue,Red,8.2,8.3
Michelle,Taylor,21,School C,Street C 789,34567,9396.299,Teacher,52.2,165.6,37,Blue,Blonde,5.6,5.2
Jennifer,Barr,8,School E,Street E 202,56789,43777.453,Doctor,76.5,139.8,35,Blue,Black,8.8,3.2
Anna,Bailey,20,School C,Street C 789,34567,1218.765,Unemployed,32.8,144.5,37,Blue,Blonde,4.0,9.1
Christopher,Davis,12,School A,Street A 123,12345,5044.305,Engineer,74.5,199.4,38,Blue,Black,7.1,7.3
Matthew,Gonzalez,18,School C,Street C 789,34567,18480.351,Lawyer,40.6,101.5,34,Brown,Brown,6.9,8.6
Kevin,Carr,3,School F,Street F 123,12456,13319.981,Engineer,32.0,121.0,36,Green,Brown,6.9,8.1
Karen,Grant,7,School K,Street K 789,34667,878.52,Unemployed,22.9,125.4,35,Blue,Red,4.8,3.7
Julia,Benitez,17,School A,Street A 123,12345,8006.618,Nurse,74.5,132.8,40,Green,Blonde,6.1,2.7
Michael,Good,14,School F,Street F 123,12456,6514.678,Teacher,57.7,132.7,36,Green,Blonde,3.5,5.8
Victoria,Montgomery,12,School B,Street B 456,23456,10174.179,Engineer,43.7,156.9,35,Blue,Black,5.5,4.2
Whitney,Mcmahon,2,School M,Street M 202,56779,5364.463,Nurse,71.5,158.8,34,Blue,Blonde,5.7,5.8
Tanya,Jones,11,School H,Street H 789,67890,4977.09,Nurse,50.0,197.0,36,Blue,Black,4.0,9.9
Joseph,Patterson,7,School D,Street D 101,45678,11529.012,Teacher,41.3,167.8,39,Blue,Red,4.0,6.1
Brian,Morris,13,School C,Street C 789,34567,11482.588,Lawyer,30.0,146.7,40,Blue,Brown,5.4,4.6
Lisa,Rodriguez,1,School J,Street J 202,56789,6972.617,Nurse,79.7,187.1,38,Green,Brown,5.5,7.2
Joshua,Rodgers,12,School M,Street M 202,56779,633.821,Unemployed,69.4,131.3,36,Blue,Red,4.9,7.4
Joseph,Tate,10,School D,Street D 101,45678,355.226,Unemployed,35.0,141.9,34,Brown,Blonde,9.7,6.1
Amber,Diaz,0,School L,Street L 101,45789,837.261,Unemployed,35.4,146.7,41,Green,Blonde,7.3,8.7
Molly,Burton,26,School J,Street J 202,56789,39643.933,Doctor,69.7,145.6,36,Brown,Brown,7.8,8.3
Colin,Oneal,0,School J,Street J 202,56789,22514.344,Doctor,67.4,120.1,38,Blue,Blonde,2.7,6.7
Erica,Ryan,22,School K,Street K 789,34667,3339.734,Teacher,42.0,192.8,34,Brown,Black,7.8,9.0
Sean,Holmes,6,School A,Street A 123,12345,962.941,Unemployed,37.1,197.6,40,Blue,Blonde,5.6,4.7
Christine,Martinez,26,School J,Street J 202,56789,10773.611,Nurse,21.2,127.8,42,Brown,Red,6.3,8.1
Ernest,Cordova,14,School D,Street D 101,45678,38652.147,Doctor,47.8,174.2,38,Brown,Brown,2.1,9.5
Oscar,Gonzalez,7,School H,Street H 789,67890,23196.51,Lawyer,25.5,147.9,42,Green,Black,9.2,7.3
James,Delacruz,5,School L,Street L 101,45789,22208.547,Lawyer,43.0,142.9,35,Blue,Black,3.2,4.2
Jessica,Henderson,16,School L,Street L 101,45789,16822.128,Engineer,56.0,191.3,40,Blue,Black,8.3,8.0
Anthony,Shepherd,18,School F,Street F 123,12456,656.603,Unemployed,45.9,158.1,37,Green,Blonde,2.5,8.3
Cody,Flynn,17,School I,Street I 101,23654,10516.677,Nurse,76.0,113.0,40,Green,Black,4.3,6.8
Katherine,Craig,16,School L,Street L 101,45789,1005.402,Unemployed,79.6,184.1,35,Blue,Brown,2.7,9.6
Susan,Higgins,2,School E,Street E 202,56789,9375.535,Teacher,21.5,165.9,42,Brown,Brown,3.5,7.3
Robert,Parker,2,School D,Street D 101,45678,4822.222,Nurse,53.0,140.3,39,Blue,Red,5.9,9.4
Mary,Harvey,0,School I,Street I 101,23654,13558.679,Nurse,51.0,160.9,40,Blue,Red,7.3,2.9
Chelsea,Mccoy,1,School D,Street D 101,45678,19952.79,Doctor,65.0,136.6,39,Green,Red,9.0,9.1
Melissa,Mendoza,13,School M,Street M 202,56779,11119.605,Nurse,78.1,136.3,38,Green,Black,7.9,9.7
Daniel,Parker,16,School C,Street C 789,34567,22107.932,Lawyer,78.9,103.8,42,Green,Brown,5.6,5.4
Heather,Woods,18,School K,Street K 789,34667,29362.149,Doctor,29.0,189.6,34,Brown,Blonde,6.3,2.9
James,Ponce,0,School E,Street E 202,56789,4197.777,Nurse,57.7,124.5,34,Blue,Brown,3.3,3.3
Darius,Willis,6,School G,Street G 456,12654,7890.68,Nurse,78.3,182.9,40,Brown,Red,6.0,2.0
Amber,Watson,9,School F,Street F 123,12456,24307.411,Lawyer,67.6,194.6,40,Green,Black,3.6,8.2
Tim,Flores,25,School B,Street B 456,23456,763.303,Unemployed,63.0,110.2,42,Brown,Red,4.7,2.5
James,Reid,12,School J,Street J 202,56789,25944.574,Lawyer,34.3,167.7,38,Brown,Black,2.5,4.3
Ryan,Nelson,15,School D,Street D 101,45678,1491.414,Unemployed,64.3,191.9,39,Green,Blonde,7.8,5.7
John,Castillo,4,School A,Street A 123,12345,10046.076,Nurse,46.1,168.9,39,Brown,Brown,4.3,2.5
Angela,Taylor,13,School I,Street I 101,23654,49601.545,Doctor,47.9,174.4,40,Brown,Blonde,6.5,8.3
Ashley,Ray,18,School F,Street F 123,12456,9101.287,Nurse,62.5,118.0,36,Brown,Blonde,4.2,8.2
Mitchell,Raymond,24,School K,Street K 789,34667,1364.326,Unemployed,72.6,194.9,37,Blue,Brown,9.8,5.4
Charles,Henderson,26,School A,Street A 123,12345,18866.723,Doctor,31.3,174.0,35,Brown,Brown,6.7,9.1
Dakota,Allison,10,School H,Street H 789,67890,6319.853,Nurse,38.8,182.4,34,Green,Brown,4.1,9.6
Rachel,Mcdaniel,10,School L,Street L 101,45789,5319.661,Nurse,57.4,140.1,34,Blue,Blonde,3.3,2.9
Adam,Barker,23,School I,Street I 101,23654,7884.522,Nurse,68.9,114.1,42,Blue,Brown,2.9,4.7
James,Padilla,18,School J,Street J 202,56789,16814.585,Engineer,70.5,132.7,38,Green,Brown,6.1,7.6
Jason,Pena,12,School M,Street M 202,56779,6845.341,Nurse,20.5,107.5,38,Brown,Red,2.1,7.8
Bonnie,Boyd,20,School I,Street I 101,23654,12680.871,Nurse,46.2,162.8,34,Brown,Red,4.6,2.9
Jennifer,Atkins,4,School D,Street D 101,45678,8653.561,Nurse,56.9,143.0,34,Brown,Brown,10.0,6.7
Julia,Miller,9,School D,Street D 101,45678,7769.331,Teacher,43.7,137.8,35,Brown,Black,7.2,8.4
Beth,King,22,School I,Street I 101,23654,7599.512,Engineer,62.4,129.8,41,Blue,Blonde,7.6,8.9
Cassandra,Turner,18,School L,Street L 101,45789,39455.172,Doctor,68.0,167.7,38,Green,Red,6.9,6.1
Shannon,Frye,2,School B,Street B 456,23456,12970.712,Nurse,67.1,159.9,37,Brown,Brown,6.5,2.8
Steven,Lara,4,School C,Street C 789,34567,41748.156,Doctor,27.3,111.4,36,Brown,Blonde,8.7,4.8
Brian,Washington,6,School G,Street G 456,12654,19837.724,Engineer,28.4,105.1,42,Blue,Red,6.7,7.4
Brian,Fletcher,5,School B,Street B 456,23456,1563.177,Unemployed,69.6,179.0,40,Green,Blonde,8.8,5.9
Christine,Fuller,2,School C,Street C 789,34567,18492.401,Lawyer,67.2,129.8,34,Green,Blonde,4.9,3.7
Curtis,Knight,25,School D,Street D 101,45678,12226.366,Lawyer,43.4,181.1,35,Brown,Red,8.6,3.3
Joshua,White,13,School A,Street A 123,12345,10076.702,Nurse,70.1,155.4,39,Brown,Black,3.9,4.8
Jill,Stanton,14,School E,Street E 202,56789,617.168,Unemployed,58.3,127.1,35,Green,Red,8.7,2.4
Julie,Bradley,12,School A,Street A 123,12345,13008.154,Nurse,43.2,119.6,34,Brown,Blonde,2.7,5.7
Angela,Hall,0,School B,Street B 456,23456,10218.884,Teacher,69.9,123.5,40,Green,Black,9.0,7.0
John,Kemp,2,School H,Street H 789,67890,22483.963,Doctor,61.3,149.1,41,Green,Red,5.6,8.5
Ian,Johnson,12,School M,Street M 202,56779,31709.727,Doctor,47.7,149.8,42,Brown,Red,7.6,5.6
Jamie,Christian,16,School D,Street D 101,45678,661.311,Unemployed,37.5,147.6,35,Blue,Blonde,6.0,3.0
Jennifer,Smith,22,School G,Street G 456,12654,39301.851,Doctor,29.2,153.3,37,Green,Brown,6.8,2.1
David,Moore,19,School K,Street K 789,34667,14413.672,Lawyer,29.2,164.6,42,Green,Black,3.1,2.8
Courtney,Watkins,20,School L,Street L 101,45789,12806.406,Nurse,42.5,123.2,39,Brown,Brown,2.2,5.5
Nicholas,Wright,11,School C,Street C 789,34567,23342.321,Lawyer,24.2,181.2,34,Green,Brown,6.8,4.2
Brandon,Keith,25,School D,Street D 101,45678,9910.389,Teacher,47.8,125.5,36,Blue,Brown,9.5,4.6
David,Roberts,11,School M,Street M 202,56779,26984.446,Lawyer,28.1,131.8,37,Blue,Blonde,8.7,6.3
Aaron,Beard,5,School B,Street B 456,23456,6638.849,Nurse,68.1,173.3,41,Green,Brown,3.5,3.4
Shane,Warner,6,School E,Street E 202,56789,40159.551,Doctor,56.3,174.8,41,Brown,Blonde,9.6,7.8
Denise,Watts,24,School D,Street D 101,45678,18377.409,Engineer,33.2,134.2,35,Blue,Brown,6.2,6.4
Laura,Cuevas,21,School B,Street B 456,23456,33073.804,Lawyer,57.3,196.4,42,Brown,Blonde,9.8,8.3
Nicole,Haynes,14,School D,Street D 101,45678,4789.896,Teacher,27.7,109.0,40,Brown,Black,6.9,8.6
Tammy,George,6,School F,Street F 123,12456,42515.404,Doctor,47.3,142.7,42,Blue,Black,7.8,4.6
William,Burns,16,School F,Street F 123,12456,7246.697,Teacher,79.6,170.3,42,Blue,Blonde,2.9,7.8
Manuel,Robinson,2,School H,Street H 789,67890,15378.139,Engineer,39.0,175.0,35,Green,Red,5.7,8.8
Kathy,Rivas,20,School H,Street H 789,67890,14365.678,Engineer,77.1,153.1,35,Green,Red,4.5,4.9
Michael,Rodriguez,10,School A,Street A 123,12345,11506.92,Teacher,70.1,194.1,38,Brown,Brown,4.5,5.5
Lisa,Norman,19,School F,Street F 123,12456,1020.598,Unemployed,57.0,103.5,41,Brown,Brown,3.7,7.1
Renee,Vasquez,19,School A,Street A 123,12345,12417.879,Lawyer,31.7,136.9,42,Brown,Black,8.9,6.7
Stephen,Jones,20,School M,Street M 202,56779,818.117,Unemployed,36.4,126.1,40,Brown,Brown,3.4,7.2
Jerome,Henry,7,School I,Street I 101,23654,27459.045,Lawyer,61.6,198.7,41,Green,Brown,9.9,2.5
Tina,Scott,24,School C,Street C 789,34567,19911.024,Doctor,20.2,109.3,38,Brown,Red,2.9,4.4
Samantha,Jones,24,School E,Street E 202,56789,1522.81,Unemployed,36.7,121.8,34,Blue,Brown,6.4,9.6
Jesse,Jones,23,School H,Street H 789,67890,7733.922,Nurse,74.9,189.0,39,Green,Black,8.7,4.4
Amanda,Mann,17,School F,Street F 123,12456,8377.979,Nurse,32.7,154.1,35,Brown,Blonde,4.7,5.3
Jennifer,Martin,2,School K,Street K 789,34667,11431.818,Teacher,62.9,144.2,34,Green,Blonde,6.7,8.4
Holly,Chase,6,School J,Street J 202,56789,10372.022,Engineer,46.6,109.8,41,Blue,Brown,7.8,6.2
Tanya,Harris,0,School M,Street M 202,56779,20230.188,Lawyer,43.6,109.1,38,Blue,Brown,7.5,8.2
Erin,Sampson,19,School J,Street J 202,56789,13736.997,Nurse,29.3,113.4,40,Green,Black,3.7,9.5
Eddie,Ruiz,6,School I,Street I 101,23654,8014.118,Nurse,45.2,190.6,37,Green,Blonde,7.1,3.3
Kevin,Carter,25,School D,Street D 101,45678,9721.344,Teacher,27.4,135.6,37,Green,Red,7.3,9.6
Kendra,Shaw,15,School A,Street A 123,12345,8309.126,Engineer,54.6,100.2,42,Blue,Red,5.4,7.0
Denise,Jones,5,School E,Street E 202,56789,6938.177,Teacher,69.2,131.1,40,Green,Red,6.7,4.8
Diana,Wood,25,School F,Street F 123,12456,11265.985,Teacher,26.8,149.2,38,Blue,Black,8.0,2.2
William,Lopez,25,School M,Street M 202,56779,14458.791,Engineer,47.7,164.2,40,Brown,Black,9.1,3.8
Amanda,Martinez,21,School D,Street D 101,45678,12873.299,Engineer,24.5,122.4,38,Blue,Black,5.7,5.1
Tammy,Mcintosh,19,School L,Street L 101,45789,7236.823,Teacher,38.7,168.1,36,Brown,Blonde,3.6,8.0
Kenneth,Weiss,2,School A,Street A 123,12345,18407.897,Doctor,31.5,190.1,42,Green,Red,7.2,5.1
George,Keith,12,School D,Street D 101,45678,29792.738,Lawyer,49.9,135.1,42,Blue,Brown,2.5,2.1
John,Garrett,14,School A,Street A 123,12345,17667.355,Lawyer,78.1,115.2,40,Blue,Red,2.2,4.3
Danny,Hughes,15,School F,Street F 123,12456,7800.376,Teacher,65.5,166.4,41,Blue,Black,9.9,5.4
Ashley,Bush,19,School L,Street L 101,45789,17857.213,Doctor,52.2,144.3,37,Green,Brown,4.1,2.9
Victoria,Hill,17,School L,Street L 101,45789,7870.68,Nurse,22.0,162.5,35,Brown,Black,6.0,5.5
Tyler,Sheppard,21,School J,Street J 202,56789,3178.005,Teacher,39.6,113.5,35,Green,Brown,7.1,5.3
Michelle,Caldwell,22,School F,Street F 123,12456,16634.254,Engineer,32.9,151.4,39,Brown,Blonde,2.2,5.2
John,Griffin,18,School C,Street C 789,34567,15598.96,Doctor,29.0,107.5,38,Green,Brown,6.5,4.6
Jeffrey,Petty,25,School I,Street I 101,23654,8112.799,Nurse,26.6,122.1,36,Blue,Brown,6.0,7.1
Heidi,Kelley,3,School E,Street E 202,56789,8348.443,Teacher,59.2,164.9,41,Green,Red,2.4,9.1
Thomas,Sanchez,14,School K,Street K 789,34667,12758.799,Engineer,40.4,162.8,36,Green,Blonde,7.8,3.7
Lindsay,Jackson,3,School C,Street C 789,34567,11692.546,Lawyer,69.9,183.3,37,Green,Brown,5.2,7.9
Meghan,Smith,16,School L,Street L 101,45789,8746.997,Nurse,77.2,180.8,37,Blue,Red,3.5,2.1
Gary,Rogers,0,School G,Street G 456,12654,5743.048,Teacher,60.7,171.4,38,Blue,Blonde,4.8,9.5
