First_Name,Last_Name,Age,School_Name,School_Address,School_ZipCode,Parents_Salary,Parents_Occupation,Weight,Size,Feet_size,Eye_color,Hair_color,Previous_year_grades,Current_year_grades
Stephanie,Wagner,20,School J,Street J 202,56789,4257.125,Nurse,41.4,136.5,37,Brown,Black,3.0,6.0
Christopher,Ferguson,23,School D,Street D 101,45678,865.159,Unemployed,66.0,124.0,42,Brown,Brown,7.2,6.3
Wendy,James,11,School G,Street G 456,12654,1206.678,Unemployed,37.6,112.8,37,Brown,Brown,7.5,5.9
Kurt,Mccall,26,School F,Street F 123,12456,8024.797,Nurse,71.0,132.4,40,Brown,Red,6.6,3.4
Joshua,Herrera,22,School F,Street F 123,12456,26972.155,Lawyer,73.3,101.3,38,Brown,Blonde,5.7,4.7
Alyssa,Garcia,21,School H,Street H 789,67890,6972.026,Teacher,65.8,159.1,39,Brown,Blonde,2.6,5.0
Maria,Garcia,20,School D,Street D 101,45678,23382.714,Lawyer,76.6,192.0,38,Green,Red,3.5,3.5
Heather,Mullins,3,School I,Street I 101,23654,16354.024,Lawyer,52.6,118.8,39,Blue,Red,8.3,7.3
Samuel,Rhodes,16,School G,Street G 456,12654,31303.04,Doctor,72.2,132.7,40,Blue,Brown,6.6,8.7
Alexander,Ferguson,9,School M,Street M 202,56779,5743.408,Teacher,79.0,113.7,41,Green,Blonde,3.9,8.1
Nathan,Bradley,14,School H,Street H 789,67890,13642.838,Nurse,58.3,173.7,40,Blue,Black,8.6,3.4
Daniel,Stone,16,School C,Street C 789,34567,1454.51,Unemployed,47.9,189.0,41,Green,Black,5.4,8.1
Peter,Padilla,21,School G,Street G 456,12654,30666.472,Doctor,42.9,114.9,36,Green,Brown,7.3,3.2
Andrew,Fletcher,7,School H,Street H 789,67890,41370.093,Doctor,24.8,121.2,34,Brown,Red,3.8,5.4
Cynthia,Graham,17,School K,Street K 789,34667,15669.25,Engineer,35.8,124.1,42,Brown,Red,6.9,9.1
Kristin,Hill,10,School M,Street M 202,56779,1543.617,Unemployed,32.9,133.9,37,Blue,Black,5.4,6.7
James,Hale,10,School F,Street F 123,12456,7184.396,Teacher,21.2,168.9,40,Blue,Brown,3.7,5.6
John,Snyder,9,School E,Street E 202,56789,16506.697,Engineer,50.2,103.8,40,Green,Red,2.5,8.1
Beth,Johnson,17,School L,Street L 101,45789,5031.759,Engineer,58.5,164.2,38,Brown,Blonde,6.3,10.0
Tyler,Brown,24,School K,Street K 789,34667,6455.56,Teacher,61.5,173.7,36,Blue,Black,6.3,6.4
Steve,Singh,0,School E,Street E 202,56789,37535.655,Doctor,38.2,172.3,38,Green,Red,7.6,9.8
Sean,Doyle,14,School C,Street C 789,34567,1491.493,Unemployed,66.5,192.1,40,Blue,Brown,9.5,4.2
Jeffrey,Morales,18,School E,Street E 202,56789,28899.016,Doctor,63.6,181.2,42,Blue,Black,6.7,2.2
Christopher,Byrd,9,School H,Street H 789,67890,7500.949,Engineer,51.4,197.1,39,Green,Blonde,2.6,9.0
Brian,Campbell,11,School F,Street F 123,12456,31138.385,Doctor,23.9,146.8,34,Blue,Blonde,2.1,6.0
Antonio,Thompson,14,School F,Street F 123,12456,48372.143,Doctor,51.5,172.2,38,Brown,Blonde,6.1,7.3
Catherine,Young,9,School G,Street G 456,12654,7354.156,Nurse,54.8,165.1,42,Green,Red,8.5,5.4
David,Jones,17,School K,Street K 789,34667,11225.647,Nurse,31.0,168.2,42,Green,Red,5.9,8.8
Sharon,Gross,4,School G,Street G 456,12654,10845.42,Nurse,48.6,159.8,39,Green,Blonde,5.9,9.0
Joseph,Carter,6,School D,Street D 101,45678,400.875,Unemployed,29.2,196.5,41,Blue,Blonde,3.6,5.0
Sandra,Alexander,6,School F,Street F 123,12456,522.791,Unemployed,60.2,152.1,36,Brown,Brown,7.7,5.9
Michael,Ruiz,18,School J,Street J 202,56789,37351.745,Doctor,56.1,153.2,38,Blue,Red,9.0,3.9
Mike,Dunlap,20,School K,Street K 789,34667,26662.948,Doctor,42.0,200.0,34,Green,Black,9.7,8.1
Eric,Hayden,9,School F,Street F 123,12456,12488.715,Nurse,40.1,142.3,34,Blue,Brown,8.9,3.0
Roy,Valdez,22,School H,Street H 789,67890,48823.817,Doctor,27.6,149.9,38,Brown,Blonde,9.4,3.4
Donna,Thompson,26,School M,Street M 202,56779,39298.699,Doctor,44.2,157.7,34,Blue,Brown,7.1,9.2
Patricia,Howell,9,School J,Street J 202,56789,23362.925,Lawyer,49.4,156.5,40,Green,Black,8.2,7.6
Curtis,Turner,15,School B,Street B 456,23456,44997.367,Doctor,22.6,195.5,34,Brown,Red,5.3,3.0
Jessica,Johnson,17,School F,Street F 123,12456,638.724,Unemployed,69.2,123.0,40,Blue,Blonde,8.2,9.3
Paul,Kim,14,School D,Street D 101,45678,8610.886,Engineer,40.9,197.8,41,Green,Brown,2.8,4.7
Lisa,Whitaker,25,School K,Street K 789,34667,30119.203,Lawyer,40.9,146.8,37,Blue,Brown,6.5,7.9
Stephen,Moore,3,School E,Street E 202,56789,42116.863,Doctor,38.4,136.5,36,Blue,Black,4.3,4.5
James,Collins,18,School D,Street D 101,45678,25565.427,Lawyer,62.7,125.9,35,Brown,Black,2.7,7.3
Pamela,Taylor,8,School D,Street D 101,45678,8447.951,Teacher,63.5,101.2,38,Brown,Red,3.0,5.2
Michael,Hudson,8,School D,Street D 101,45678,1447.895,Unemployed,74.3,187.7,36,Blue,Brown,7.4,9.5
Allen,Martinez,19,School D,Street D 101,45678,28775.125,Lawyer,48.8,114.7,41,Green,Red,8.8,6.2
David,Flores,18,School D,Street D 101,45678,21158.046,Doctor,43.3,158.4,39,Brown,Blonde,4.0,6.0
Rachel,Morrow,22,School E,Street E 202,56789,5180.903,Teacher,35.1,133.6,38,Blue,Black,2.2,7.3
Kenneth,Horton,12,School D,Street D 101,45678,15573.78,Doctor,59.0,188.7,35,Green,Brown,8.7,7.8
Kendra,Marshall,12,School J,Street J 202,56789,14676.589,Lawyer,53.9,193.0,39,Blue,Red,6.9,4.7
Sharon,Powers,18,School A,Street A 123,12345,23407.563,Doctor,77.3,113.8,38,Green,Red,4.4,6.3
Ashley,Li,4,School H,Street H 789,67890,10350.861,Lawyer,29.7,134.1,41,Blue,Brown,4.1,4.3
Alison,Smith,7,School B,Street B 456,23456,14563.728,Engineer,65.5,192.9,38,Green,Blonde,9.3,3.1
Bonnie,Kelly,5,School F,Street F 123,12456,6921.91,Nurse,59.3,144.5,34,Green,Blonde,4.1,3.2
Donna,Preston,15,School M,Street M 202,56779,10225.42,Teacher,31.8,124.9,39,Brown,Black,2.7,3.6
Christopher,Douglas,25,School J,Street J 202,56789,1468.695,Unemployed,56.9,187.4,36,Brown,Blonde,3.7,2.5
Lisa,Ruiz,12,School L,Street L 101,45789,33968.431,Lawyer,36.6,143.8,37,Green,Red,8.4,5.1
Timothy,Jensen,13,School C,Street C 789,34567,16780.948,Lawyer,27.8,131.4,42,Blue,Brown,4.4,5.1
Tamara,Church,20,School G,Street G 456,12654,425.273,Unemployed,79.5,132.1,39,Green,Black,3.4,5.7
Thomas,Rhodes,11,School B,Street B 456,23456,1536.338,Unemployed,72.6,148.8,38,Blue,Black,5.3,4.0
Ashley,Clark,0,School D,Street D 101,45678,4011.952,Nurse,71.5,146.9,39,Brown,Black,5.4,8.6
James,Andrews,14,School M,Street M 202,56779,19373.292,Engineer,59.5,182.1,36,Green,Brown,9.1,6.6
Frank,Russell,16,School F,Street F 123,12456,327.414,Unemployed,37.7,125.0,40,Green,Blonde,8.5,6.5
Elizabeth,Thomas,17,School B,Street B 456,23456,16016.587,Doctor,32.2,127.7,41,Brown,Brown,2.1,6.8
Bruce,Simmons,7,School K,Street K 789,34667,4193.78,Nurse,73.4,173.7,34,Blue,Black,8.3,4.8
Joseph,Clay,21,School M,Street M 202,56779,442.457,Unemployed,55.7,168.2,42,Green,Black,5.5,8.0
Timothy,Davis,15,School F,Street F 123,12456,31761.912,Doctor,22.8,145.1,42,Blue,Black,4.3,5.0
Mary,Ramsey,9,School M,Street M 202,56779,28904.617,Lawyer,30.7,194.2,37,Brown,Red,4.1,6.4
Cathy,Carr,4,School A,Street A 123,12345,362.023,Unemployed,35.5,182.5,39,Green,Brown,5.2,7.0
Adrienne,Steele,24,School D,Street D 101,45678,29738.403,Lawyer,52.7,184.9,37,Brown,Red,2.5,4.7
Joy,Webb,24,School M,Street M 202,56779,813.436,Unemployed,26.8,100.2,34,Green,Blonde,6.5,6.4
Gabriela,Erickson,20,School K,Street K 789,34667,6320.944,Nurse,20.1,179.5,34,Blue,Red,5.4,9.2
Melissa,Horton,26,School G,Street G 456,12654,39423.834,Doctor,37.5,174.9,39,Blue,Blonde,3.1,7.9
Barbara,Ortiz,19,School C,Street C 789,34567,8179.154,Engineer,79.1,145.1,39,Blue,Red,3.3,7.1
Melanie,Walker,7,School K,Street K 789,34667,612.922,Unemployed,53.2,195.6,37,Green,Red,7.2,7.4
Ana,Jones,0,School D,Street D 101,45678,27940.585,Lawyer,74.8,136.9,37,Green,Brown,7.4,3.1
Stacey,Hamilton,10,School E,Street E 202,56789,3541.211,Teacher,22.5,101.4,39,Green,Red,6.2,5.0
Shane,Gamble,21,School H,Street H 789,67890,33174.569,Lawyer,27.6,177.0,35,Brown,Blonde,7.9,7.8
Jill,Smith,16,School B,Street B 456,23456,10810.499,Teacher,66.0,183.5,38,Blue,Red,7.5,8.8
Gabrielle,Smith,0,School L,Street L 101,45789,39216.303,Doctor,49.8,141.7,42,Blue,Blonde,7.1,7.1
Megan,Orozco,22,School D,Street D 101,45678,617.041,Unemployed,37.2,173.6,34,Blue,Red,4.9,2.1
James,Barrera,10,School E,Street E 202,56789,875.502,Unemployed,43.3,139.6,40,Blue,Red,4.1,2.5
Jacob,Rose,21,School J,Street J 202,56789,10421.984,Teacher,21.3,166.0,42,Brown,Black,9.3,5.1
Hannah,Wallace,19,School D,Street D 101,45678,991.946,Unemployed,72.3,191.8,41,Brown,Red,7.6,5.9
Nicholas,Williams,16,School G,Street G 456,12654,11471.691,Teacher,76.4,199.9,41,Brown,Brown,4.3,8.7
Donald,Gallegos,12,School M,Street M 202,56779,13105.044,Nurse,59.4,178.7,42,Green,Brown,6.2,7.4
Amanda,Robertson,7,School M,Street M 202,56779,11465.609,Nurse,51.4,146.1,34,Brown,Brown,3.5,3.4
Courtney,Smith,10,School D,Street D 101,45678,33958.049,Lawyer,73.2,159.4,39,Brown,Blonde,2.4,3.9
Karen,Harrison,12,School D,Street D 101,45678,25863.594,Lawyer,30.2,137.6,41,Green,Blonde,6.4,9.4
Ronald,Montgomery,20,School E,Street E 202,56789,9900.683,Nurse,72.4,142.6,40,Blue,Black,9.3,4.8
Kathy,Snow,18,School M,Street M 202,56779,5672.615,Engineer,42.4,199.8,35,Brown,Brown,8.8,9.1
Michael,Vaughn,7,School D,Street D 101,45678,25159.233,Doctor,43.9,178.7,39,Blue,Red,3.8,3.3
Anthony,Henderson,23,School B,Street B 456,23456,964.768,Unemployed,65.3,130.9,34,Brown,Brown,9.1,2.0
Emily,Moss,2,School L,Street L 101,45789,10212.904,Lawyer,68.5,128.5,38,Brown,Blonde,7.1,4.1
Donald,Klein,15,School H,Street H 789,67890,37951.316,Doctor,79.3,119.8,40,Green,Brown,2.7,9.2
Stephanie,Bauer,5,School M,Street M 202,56779,448.598,Unemployed,40.6,115.1,35,Green,Red,7.6,4.7
Crystal,Kemp,15,School L,Street L 101,45789,1301.838,Unemployed,31.3,186.8,39,Brown,Brown,6.9,2.6
Gerald,Archer,18,School C,Street C 789,34567,27306.642,Doctor,27.4,191.9,38,Blue,Red,9.8,9.2
William,Peterson,7,School G,Street G 456,12654,10282.377,Engineer,22.3,100.2,41,Blue,Black,3.5,5.5
Megan,Perez,16,School B,Street B 456,23456,33546.158,Doctor,57.4,199.6,42,Green,Red,3.5,7.3
Matthew,Bowman,24,School M,Street M 202,56779,34813.861,Doctor,55.0,112.4,37,Blue,Brown,5.0,9.8
Douglas,Harding,17,School I,Street I 101,23654,19966.237,Lawyer,25.9,128.9,39,Blue,Red,7.0,9.9
Elizabeth,Bowers,1,School E,Street E 202,56789,23006.646,Lawyer,79.3,197.1,35,Green,Blonde,3.4,2.7
Julie,Perry,17,School E,Street E 202,56789,8254.485,Nurse,58.9,164.8,42,Green,Black,5.5,2.7
Derek,Murray,1,School I,Street I 101,23654,12456.92,Nurse,61.4,167.2,36,Blue,Black,7.7,6.5
Natalie,Scott,11,School F,Street F 123,12456,21381.212,Lawyer,24.8,123.6,39,Blue,Blonde,5.2,9.1
Sandra,Meyer,19,School E,Street E 202,56789,33883.813,Doctor,57.7,118.3,36,Green,Black,9.2,8.2
Dana,Mack,0,School E,Street E 202,56789,19707.921,Engineer,59.7,172.0,40,Brown,Black,9.4,9.9
Judith,Roach,24,School B,Street B 456,23456,10729.31,Lawyer,42.3,136.0,37,Blue,Black,5.3,4.1
Jennifer,Hanson,6,School K,Street K 789,34667,876.628,Unemployed,70.2,123.3,41,Blue,Blonde,7.4,2.5
Jonathon,Richardson,4,School E,Street E 202,56789,9198.69,Engineer,76.4,124.4,34,Blue,Black,2.4,7.2
Brittney,Durham,18,School F,Street F 123,12456,37030.712,Doctor,79.3,182.4,39,Blue,Black,3.8,7.1
Cathy,Alexander,18,School G,Street G 456,12654,22544.976,Lawyer,68.6,119.2,40,Brown,Black,7.7,8.5
Angela,Barnes,14,School D,Street D 101,45678,28302.919,Doctor,67.1,132.4,37,Green,Black,4.3,3.0
Joseph,Torres,19,School A,Street A 123,12345,19378.406,Engineer,47.7,168.1,40,Blue,Black,9.0,5.3
Nicole,Eaton,22,School C,Street C 789,34567,5947.028,Teacher,73.7,196.0,42,Blue,Black,8.2,4.4
Laura,Moore,25,School G,Street G 456,12654,672.434,Unemployed,26.2,177.5,41,Blue,Blonde,7.9,6.0
Wendy,Williams,22,School H,Street H 789,67890,14575.859,Lawyer,66.2,185.4,40,Blue,Black,8.0,3.7
Stacey,Le,12,School L,Street L 101,45789,12457.461,Nurse,50.7,150.6,40,Brown,Brown,7.7,2.9
Adam,Davis,9,School C,Street C 789,34567,31298.89,Lawyer,31.7,182.0,40,Blue,Brown,5.5,7.7
Emily,Lewis,15,School D,Street D 101,45678,6018.9,Teacher,41.2,151.6,41,Brown,Brown,8.7,2.0
Cathy,Ellis,11,School M,Street M 202,56779,15957.509,Lawyer,41.3,107.6,37,Blue,Brown,2.0,8.7
Karen,Nixon,13,School J,Street J 202,56789,29479.799,Lawyer,75.0,102.3,40,Blue,Black,7.0,4.2
Alan,Giles,2,School C,Street C 789,34567,3454.162,Teacher,27.5,124.0,40,Green,Blonde,8.5,9.1
Patricia,Hodges,24,School B,Street B 456,23456,34528.702,Doctor,29.2,109.8,36,Green,Red,6.2,6.9
Monica,Odonnell,9,School K,Street K 789,34667,3037.457,Teacher,33.8,133.8,35,Green,Black,3.2,5.2
Rebecca,Smith,8,School H,Street H 789,67890,1065.449,Unemployed,52.6,161.5,40,Green,Blonde,9.2,7.4
Jose,Mitchell,20,School M,Street M 202,56779,8851.047,Teacher,72.9,110.2,41,Brown,Red,5.6,9.8
Pam,Nelson,14,School H,Street H 789,67890,30530.765,Lawyer,38.1,163.1,40,Blue,Brown,5.1,7.3
Julie,Taylor,8,School F,Street F 123,12456,9569.981,Engineer,23.1,172.2,35,Green,Red,4.7,9.9
James,Barry,8,School G,Street G 456,12654,10021.586,Engineer,28.1,139.4,36,Blue,Brown,4.0,9.8
Amy,Munoz,22,School D,Street D 101,45678,49517.343,Doctor,58.1,125.3,36,Brown,Red,3.6,9.3
Joseph,Duffy,13,School A,Street A 123,12345,7393.957,Engineer,40.4,175.6,42,Brown,Blonde,2.0,6.1
Tony,Jones,23,School M,Street M 202,56779,13043.783,Nurse,31.1,160.7,42,Blue,Black,2.6,5.4
Nina,Schultz,25,School C,Street C 789,34567,11975.055,Nurse,21.1,151.0,35,Brown,Black,8.8,4.2
Barbara,Mcintosh,11,School D,Street D 101,45678,438.55,Unemployed,68.3,117.1,34,Blue,Black,6.3,5.3
James,Wheeler,24,School H,Street H 789,67890,47952.295,Doctor,55.9,103.2,40,Brown,Brown,3.4,2.2
Jeremy,Mitchell,9,School D,Street D 101,45678,35949.586,Doctor,24.9,144.9,38,Blue,Red,8.8,4.1
Matthew,Kane,1,School G,Street G 456,12654,8657.257,Nurse,37.7,168.4,42,Brown,Black,5.3,4.6
Calvin,Franklin,18,School C,Street C 789,34567,30323.913,Lawyer,21.8,134.9,34,Brown,Red,9.5,5.6
Dustin,Taylor,11,School A,Street A 123,12345,9865.368,Teacher,54.8,145.4,35,Brown,Black,8.7,3.4
Lauren,Lee,16,School F,Street F 123,12456,19277.571,Doctor,74.1,113.2,36,Brown,Blonde,2.8,4.0
Aimee,Simon,15,School I,Street I 101,23654,48255.319,Doctor,32.4,168.8,41,Blue,Brown,6.0,2.1
Brad,Jacobson,26,School M,Street M 202,56779,19882.228,Lawyer,77.5,195.8,37,Green,Blonde,8.9,4.3
Nicole,Arnold,13,School C,Street C 789,34567,31318.361,Doctor,46.3,191.4,35,Blue,Red,8.7,4.0
Gabriella,Gomez,12,School L,Street L 101,45789,10527.948,Nurse,72.8,145.2,38,Brown,Red,4.6,6.3
Theodore,Jones,12,School B,Street B 456,23456,1144.874,Unemployed,51.2,155.0,39,Green,Brown,6.5,9.1
Meghan,Brown,18,School B,Street B 456,23456,13433.131,Nurse,26.4,135.6,34,Green,Red,7.8,2.2
Michael,Morrow,24,School M,Street M 202,56779,464.421,Unemployed,34.6,196.7,35,Green,Brown,9.2,9.9
Christine,Silva,10,School C,Street C 789,34567,34498.95,Doctor,62.4,130.1,41,Green,Red,9.0,3.1
Autumn,Hall,4,School I,Street I 101,23654,25177.787,Lawyer,44.1,174.6,35,Green,Blonde,9.5,4.6
Chad,Butler,6,School D,Street D 101,45678,852.21,Unemployed,51.6,176.3,37,Brown,Brown,6.2,7.6
Ashley,Wilson,14,School C,Street C 789,34567,4603.346,Nurse,59.4,160.8,36,Blue,Brown,7.5,6.4
Ashley,Allen,18,School M,Street M 202,56779,10181.882,Nurse,77.1,161.2,34,Brown,Black,5.7,5.3
Timothy,Davis,3,School A,Street A 123,12345,15519.301,Doctor,43.3,193.8,37,Green,Blonde,5.5,7.0
Robert,Beasley,16,School K,Street K 789,34667,1023.011,Unemployed,46.4,161.8,35,Green,Red,3.6,3.4
Matthew,Combs,3,School A,Street A 123,12345,11926.802,Lawyer,70.6,110.6,39,Green,Brown,6.5,4.6
Christian,Carrillo,9,School F,Street F 123,12456,8950.086,Teacher,33.0,158.7,34,Blue,Red,8.4,2.1
James,Jones,1,School M,Street M 202,56779,24778.929,Doctor,64.8,151.3,34,Green,Red,9.3,4.9
Kathryn,Taylor,9,School A,Street A 123,12345,8439.904,Nurse,57.9,158.7,36,Blue,Blonde,7.2,3.3
Anthony,King,3,School C,Street C 789,34567,32858.734,Lawyer,28.1,175.6,41,Green,Red,5.9,5.6
Sergio,Green,14,School A,Street A 123,12345,42773.227,Doctor,52.6,122.4,41,Green,Brown,9.0,6.9
Kevin,Reed,21,School I,Street I 101,23654,14842.495,Engineer,37.8,162.1,34,Brown,Brown,2.9,9.2
Jennifer,Dodson,5,School J,Street J 202,56789,11880.385,Engineer,38.8,139.9,42,Green,Brown,6.0,4.0
Amanda,Watson,6,School J,Street J 202,56789,8629.015,Nurse,23.7,130.2,36,Green,Brown,7.6,9.6
Christina,Hernandez,3,School K,Street K 789,34667,12914.558,Nurse,20.8,136.1,35,Brown,Red,7.6,4.4
Candice,Gonzalez,6,School J,Street J 202,56789,14110.015,Lawyer,58.6,135.8,36,Green,Blonde,3.6,5.1
Nicholas,Wu,11,School J,Street J 202,56789,48730.639,Doctor,46.7,145.7,36,Green,Brown,5.4,6.5
Andrew,Martinez,13,School K,Street K 789,34667,5327.529,Teacher,60.7,102.3,40,Blue,Blonde,3.0,8.4
Nicholas,Allen,11,School J,Street J 202,56789,17137.686,Doctor,26.3,138.1,40,Blue,Black,7.5,2.3
Eric,Norman,23,School M,Street M 202,56779,13084.116,Nurse,70.5,104.5,35,Green,Blonde,2.6,2.8
Eduardo,Soto,1,School E,Street E 202,56789,48014.622,Doctor,44.7,109.9,40,Blue,Red,2.5,6.1
Sharon,Coleman,22,School F,Street F 123,12456,7716.816,Nurse,62.1,164.7,39,Green,Red,7.7,2.7
Justin,Gomez,25,School B,Street B 456,23456,11351.5,Teacher,35.9,165.4,38,Brown,Brown,8.4,3.7
Manuel,Brown,15,School I,Street I 101,23654,6554.39,Teacher,48.5,150.9,35,Brown,Brown,2.2,9.4
Jonathan,Meyer,22,School C,Street C 789,34567,10800.463,Nurse,28.5,122.8,37,Blue,Red,9.4,9.5
Kayla,Johnson,17,School I,Street I 101,23654,16253.109,Engineer,47.8,144.2,39,Green,Brown,9.3,5.6
Andrew,Johnson,8,School H,Street H 789,67890,416.89,Unemployed,37.7,157.3,35,Brown,Red,6.6,7.6
Holly,Saunders,23,School A,Street A 123,12345,751.727,Unemployed,30.4,150.8,35,Green,Red,9.7,8.7
Christopher,Singleton,12,School E,Street E 202,56789,9263.397,Teacher,37.4,128.6,35,Brown,Red,6.7,8.4
Christine,Torres,3,School L,Street L 101,45789,4587.612,Teacher,71.4,107.1,37,Green,Blonde,3.8,6.3
Kevin,Mathews,11,School E,Street E 202,56789,24518.539,Lawyer,58.0,178.3,34,Brown,Blonde,9.8,7.2
Carrie,Thornton,21,School M,Street M 202,56779,1561.502,Unemployed,65.3,178.3,39,Blue,Red,3.0,8.3
Debbie,Williamson,17,School L,Street L 101,45789,16693.733,Doctor,64.3,188.1,41,Brown,Blonde,2.1,6.2
Terry,Petty,17,School G,Street G 456,12654,25220.73,Doctor,44.8,122.8,39,Green,Black,7.6,9.8
Derrick,Diaz,7,School B,Street B 456,23456,522.425,Unemployed,47.2,192.5,37,Brown,Black,7.9,3.1
Karen,Zimmerman,6,School G,Street G 456,12654,12838.887,Engineer,68.7,157.5,42,Green,Brown,7.2,6.2
Tyler,Rose,1,School E,Street E 202,56789,16387.156,Engineer,57.7,143.1,39,Brown,Blonde,5.9,8.8
John,Powell,6,School J,Street J 202,56789,19519.342,Lawyer,61.7,118.8,42,Blue,Red,7.7,9.6
Brian,Mason,2,School L,Street L 101,45789,19741.499,Doctor,25.8,131.5,35,Brown,Black,2.9,8.6
Tricia,Oneill,26,School F,Street F 123,12456,19276.851,Doctor,43.6,154.7,34,Green,Black,8.8,6.8
Dakota,White,3,School K,Street K 789,34667,6791.832,Nurse,68.5,135.3,40,Green,Brown,2.9,4.4
Michelle,Mclaughlin,3,School A,Street A 123,12345,7786.729,Engineer,55.6,192.7,36,Brown,Black,8.2,6.4
Heather,Mccullough,1,School F,Street F 123,12456,7065.522,Nurse,53.8,119.0,41,Brown,Black,8.6,4.8
Cheyenne,Frye,4,School B,Street B 456,23456,5442.078,Teacher,22.3,117.9,41,Green,Black,4.1,5.2
Luis,Rogers,22,School H,Street H 789,67890,1226.859,Unemployed,72.1,116.3,38,Blue,Brown,4.8,8.7
Daniel,Graham,22,School J,Street J 202,56789,10043.298,Teacher,40.1,185.4,40,Blue,Blonde,9.1,4.0
William,Kelley,6,School G,Street G 456,12654,3716.187,Teacher,65.6,162.4,36,Blue,Red,7.3,4.5
Michelle,Fowler,0,School K,Street K 789,34667,5420.689,Nurse,79.0,137.1,38,Blue,Red,6.8,5.8
Kelsey,Carter,22,School A,Street A 123,12345,20638.809,Lawyer,20.6,144.0,40,Green,Brown,7.4,9.3
Eric,Salas,4,School M,Street M 202,56779,422.912,Unemployed,77.8,170.0,42,Green,Brown,9.1,4.8
Christina,Ramirez,3,School G,Street G 456,12654,12364.964,Lawyer,26.7,175.7,38,Blue,Red,8.0,3.4
Brandon,Conley,8,School G,Street G 456,12654,8882.645,Engineer,35.1,119.9,42,Brown,Brown,2.5,7.8
Lisa,Cook,23,School K,Street K 789,34667,7763.914,Teacher,76.6,147.3,40,Brown,Blonde,6.2,4.1
Frank,Decker,17,School A,Street A 123,12345,20933.605,Lawyer,31.8,152.9,37,Brown,Black,7.2,6.4
Joel,Ramirez,14,School M,Street M 202,56779,36031.446,Doctor,73.3,105.6,42,Green,Brown,9.4,9.3
Kenneth,Thompson,11,School I,Street I 101,23654,11319.096,Engineer,27.6,168.1,41,Green,Black,7.3,5.6
Joseph,Bullock,3,School A,Street A 123,12345,19389.389,Lawyer,25.0,116.9,35,Blue,Blonde,2.8,5.8
Wanda,Alvarez,3,School E,Street E 202,56789,32923.971,Doctor,33.0,176.7,41,Green,Red,3.9,6.7
Christina,Robinson,25,School L,Street L 101,45789,22175.578,Doctor,79.4,165.9,34,Brown,Blonde,9.3,9.7
Eric,Small,1,School F,Street F 123,12456,11676.822,Nurse,53.9,106.1,35,Green,Brown,7.1,6.8
Kenneth,Thomas,0,School L,Street L 101,45789,16453.597,Doctor,70.8,197.0,34,Blue,Blonde,2.7,3.0
Erika,Phillips,21,School B,Street B 456,23456,15372.899,Engineer,36.1,101.4,42,Blue,Brown,8.4,2.5
Colton,Gray,11,School H,Street H 789,67890,46966.414,Doctor,65.6,184.4,40,Green,Blonde,7.5,6.9
Chris,Davis,9,School M,Street M 202,56779,12470.087,Lawyer,39.9,190.2,35,Brown,Red,6.0,2.5
Robert,Chaney,2,School A,Street A 123,12345,22198.163,Doctor,24.6,181.8,39,Green,Blonde,9.0,5.1
Jason,Logan,3,School C,Street C 789,34567,17999.793,Doctor,35.1,186.0,34,Green,Black,7.2,8.0
Sheila,Moss,13,School F,Street F 123,12456,12085.526,Lawyer,57.4,155.8,35,Green,Red,4.0,8.8
Denise,Clark,13,School E,Street E 202,56789,10599.67,Teacher,70.4,173.2,34,Blue,Black,8.8,5.9
Chad,Cooley,15,School F,Street F 123,12456,11189.793,Nurse,77.4,181.2,39,Brown,Red,6.8,2.5
Erin,Thompson,5,School J,Street J 202,56789,23913.119,Lawyer,70.7,176.6,41,Green,Blonde,4.7,6.2
John,Harrison,4,School J,Street J 202,56789,4705.704,Teacher,77.4,198.3,39,Green,Brown,8.9,9.4
Robert,Taylor,26,School J,Street J 202,56789,13997.714,Engineer,69.9,167.1,40,Brown,Brown,8.8,3.4
Danielle,Mcgee,1,School M,Street M 202,56779,33078.305,Lawyer,79.9,120.4,37,Brown,Red,2.4,5.7
Cynthia,Peck,5,School E,Street E 202,56789,900.005,Unemployed,77.7,116.6,41,Brown,Black,7.3,3.0
Charles,Murillo,24,School H,Street H 789,67890,17618.418,Engineer,26.2,104.0,37,Brown,Black,6.6,6.9
Natalie,White,1,School I,Street I 101,23654,41605.001,Doctor,72.7,177.4,35,Blue,Blonde,3.6,3.6
Robert,Mitchell,4,School F,Street F 123,12456,708.454,Unemployed,31.7,138.3,38,Green,Black,6.9,6.4
Kendra,Murphy,21,School F,Street F 123,12456,7034.834,Teacher,33.5,193.5,35,Blue,Brown,7.8,7.3
Mario,Bauer,3,School G,Street G 456,12654,11391.118,Teacher,55.3,199.3,39,Green,Black,5.4,4.2
John,Foley,15,School J,Street J 202,56789,11952.797,Engineer,62.4,187.1,38,Brown,Brown,2.5,3.3
Micheal,Davis,23,School J,Street J 202,56789,24145.118,Lawyer,44.6,126.2,36,Green,Blonde,9.8,6.4
Christina,Harrison,5,School A,Street A 123,12345,1534.598,Unemployed,27.5,146.1,37,Brown,Black,4.7,5.9
Samantha,Davis,10,School M,Street M 202,56779,9350.364,Nurse,27.7,160.3,38,Blue,Brown,3.3,6.7
Tom,Stewart,22,School L,Street L 101,45789,33130.517,Lawyer,71.1,110.2,42,Brown,Black,9.7,9.0
Christopher,Johnson,9,School G,Street G 456,12654,30813.293,Lawyer,22.6,190.2,36,Brown,Red,2.1,6.2
